"","STATION","DATE","OBLAST","COUNTRY","DP01","DP01_ATTRIBUTES","DP05","DP05_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"4874","RSM00034936",1964,"Krasnodar Krai","Russia",97,"I",NA,NA,57,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",604.5,",I",NA,NA
"4875","RSM00034936",1965,"Krasnodar Krai","Russia",104,"I",NA,NA,54,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",546.3,",I",NA,NA
"4876","RSM00034936",1967,"Krasnodar Krai","Russia",123,"I",NA,NA,71,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",725.1,",I",NA,NA
"4877","RSM00034936",1968,"Krasnodar Krai","Russia",107,"I",NA,NA,51,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",534,",I",NA,NA
"4878","RSM00034936",1969,"Krasnodar Krai","Russia",115,"I",NA,NA,61,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",548.8,",I",NA,NA
"4879","RSM00034936",1970,"Krasnodar Krai","Russia",117,"I",NA,NA,67,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",670.4,",I",NA,NA
"4880","RSM00034936",1971,"Krasnodar Krai","Russia",121,"I",NA,NA,63,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",619.7,",I",NA,NA
"4881","RSM00034936",1972,"Krasnodar Krai","Russia",109,"I",NA,NA,58,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",644.5,",I",NA,NA
"4882","RSM00034936",1973,"Krasnodar Krai","Russia",135,"I",NA,NA,68,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",762.3,",I",NA,NA
"4883","RSM00034936",1974,"Krasnodar Krai","Russia",100,"I",NA,NA,53,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",534.5,",I",NA,NA
"4884","RSM00034936",1975,"Krasnodar Krai","Russia",117,"I",NA,NA,63,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",700.1,",I",NA,NA
"4885","RSM00034936",1977,"Krasnodar Krai","Russia",127,"I",NA,NA,72,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",860.2,",I",NA,NA
"4886","RSM00034936",1978,"Krasnodar Krai","Russia",122,"I",NA,NA,65,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",642.5,",I",NA,NA
"4887","RSM00034936",1979,"Krasnodar Krai","Russia",121,"I",NA,NA,62,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",639.1,",I",NA,NA
"4888","RSM00034936",1980,"Krasnodar Krai","Russia",121,"I",NA,NA,68,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",794.4,",I",NA,NA
"4889","RSM00034936",1981,"Krasnodar Krai","Russia",124,"I",NA,NA,60,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",599.1,",I",NA,NA
"4890","RSM00034936",1982,"Krasnodar Krai","Russia",103,"I",NA,NA,59,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",555.8,",I",NA,NA
"4891","RSM00034936",1983,"Krasnodar Krai","Russia",118,"I",NA,NA,60,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",542.5,",I",NA,NA
"4892","RSM00034936",1984,"Krasnodar Krai","Russia",113,"I",NA,NA,59,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",739.7,",I",NA,NA
"4893","RSM00034936",1985,"Krasnodar Krai","Russia",119,"I",NA,NA,60,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",651.4,",I",NA,NA
"4894","RSM00034936",1986,"Krasnodar Krai","Russia",93,"I",NA,NA,55,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",431.1,",I",NA,NA
"4895","RSM00034936",1987,"Krasnodar Krai","Russia",127,"I",NA,NA,79,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",816.3,",I",NA,NA
"4896","RSM00034936",1988,"Krasnodar Krai","Russia",141,"I",NA,NA,76,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",799.9,",I",NA,NA
"4897","RSM00034936",1990,"Krasnodar Krai","Russia",120,"I",NA,NA,60,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",604.5,",I",NA,NA
"4898","RSM00034936",1991,"Krasnodar Krai","Russia",130,"I",NA,NA,79,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",748.6,",I",NA,NA
"4899","RSM00034936",1992,"Krasnodar Krai","Russia",155,"I",NA,NA,81,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",831.7,",I",NA,NA
"4900","RSM00034936",1993,"Krasnodar Krai","Russia",127,"I",NA,NA,59,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",586.4,",I",NA,NA
"4901","RSM00034936",1994,"Krasnodar Krai","Russia",125,"I",NA,NA,64,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",546.4,",I",NA,NA
"4902","RSM00034936",1995,"Krasnodar Krai","Russia",155,"I",NA,NA,81,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",853.7,",I",NA,NA
"4903","RSM00034949",1967,"Stavropol Krai","Russia",119,"r",NA,NA,73,"r",NA,NA,NA,NA,4,"r",112,"r",43,"r",120,"r",0,"r",685.1,",r",NA,NA
"4904","RSM00034949",1968,"Stavropol Krai","Russia",121,"r",NA,NA,55,"r",NA,NA,NA,NA,1,"r",111,"r",44,"r",141,"r",5,"r",535.3,",r",NA,NA
"4905","RSM00034949",1969,"Stavropol Krai","Russia",113,"r",NA,NA,49,"r",NA,NA,NA,NA,10,"r",119,"r",67,"r",125,"r",19,"r",453.9,",r",NA,NA
"4906","RSM00034949",1970,"Stavropol Krai","Russia",113,"r",NA,NA,57,"r",NA,NA,NA,NA,1,"r",107,"r",41,"r",121,"r",8,"r",586.8,",r",NA,NA
"4907","RSM00034949",1971,"Stavropol Krai","Russia",110,"r",NA,NA,51,"r",NA,NA,NA,NA,1,"r",100,"r",25,"r",125,"r",16,"r",536.3,",r",NA,NA
"4908","RSM00034949",1972,"Stavropol Krai","Russia",113,"r",NA,NA,52,"r",NA,NA,NA,NA,18,"r",119,"r",71,"r",133,"r",22,"r",561.3,",r",NA,NA
"4909","RSM00034949",1973,"Stavropol Krai","Russia",137,"r",NA,NA,75,"r",NA,NA,NA,NA,4,"r",113,"r",27,"r",110,"r",1,"r",654.1,",r",NA,NA
"4910","RSM00034949",1974,"Stavropol Krai","Russia",93,"r",NA,NA,46,"r",NA,NA,NA,NA,1,"r",115,"r",52,"r",129,"r",1,"r",408.6,",r",NA,NA
"4911","RSM00034949",1975,"Stavropol Krai","Russia",109,"r",NA,NA,58,"r",NA,NA,NA,NA,0,"r",120,"r",41,"r",149,"r",11,"r",548.1,",r",NA,NA
"4912","RSM00034949",1977,"Stavropol Krai","Russia",119,"r",NA,NA,65,"r",NA,NA,NA,NA,11,"r",109,"r",41,"r",136,"r",2,"r",597,",r",NA,NA
"4913","RSM00034949",1978,"Stavropol Krai","Russia",123,"r",NA,NA,51,"r",NA,NA,NA,NA,1,"r",112,"r",45,"r",105,"r",3,"r",454.8,",r",NA,NA
"4914","RSM00034949",1979,"Stavropol Krai","Russia",121,"r",NA,NA,50,"r",NA,NA,NA,NA,2,"r",94,"r",37,"r",151,"r",7,"r",500.7,",r",NA,NA
"4915","RSM00034949",1980,"Stavropol Krai","Russia",118,"r",NA,NA,57,"r",NA,NA,NA,NA,3,"r",104,"r",44,"r",111,"r",12,"r",609.4,",r",NA,NA
"4916","RSM00034949",1981,"Stavropol Krai","Russia",108,"r",NA,NA,51,"r",NA,NA,NA,NA,0,"r",83,"r",24,"r",122,"r",10,"r",494,",r",NA,NA
"4917","RSM00034949",1982,"Stavropol Krai","Russia",108,"r",NA,NA,57,"r",NA,NA,NA,NA,2,"r",126,"r",53,"r",127,"r",0,"r",542.2,",r",NA,NA
"4918","RSM00034949",1983,"Stavropol Krai","Russia",109,"r",NA,NA,57,"r",NA,NA,NA,NA,1,"r",110,"r",36,"r",142,"r",2,"r",471,",r",NA,NA
"4919","RSM00034949",1984,"Stavropol Krai","Russia",100,"r",NA,NA,46,"r",NA,NA,NA,NA,2,"r",121,"r",69,"r",134,"r",5,"r",488.4,",r",NA,NA
"4920","RSM00034949",1985,"Stavropol Krai","Russia",102,"r",NA,NA,55,"r",NA,NA,NA,NA,2,"r",125,"r",59,"r",123,"r",7,"r",610.3,",r",NA,NA
"4921","RSM00034949",1986,"Stavropol Krai","Russia",100,"r",NA,NA,44,"r",NA,NA,NA,NA,2,"r",125,"r",46,"r",139,"r",12,"r",381.6,",r",NA,NA
"4922","RSM00034949",1987,"Stavropol Krai","Russia",131,"r",NA,NA,63,"r",NA,NA,NA,NA,0,"r",139,"r",55,"r",109,"r",3,"r",710.9,",r",NA,NA
"4923","RSM00034949",1988,"Stavropol Krai","Russia",138,"r",NA,NA,66,"r",NA,NA,NA,NA,6,"r",138,"r",45,"r",120,"r",0,"r",727.7,",r",NA,NA
"4924","RSM00034949",1989,"Stavropol Krai","Russia",111,"r",NA,NA,67,"r",NA,NA,NA,NA,2,"r",99,"r",34,"r",119,"r",1,"r",664,",r",NA,NA
"4925","RSM00034949",1990,"Stavropol Krai","Russia",107,"r",NA,NA,54,"r",NA,NA,NA,NA,2,"r",90,"r",25,"r",128,"r",3,"r",515.9,",r",NA,NA
"4926","RSM00034949",1991,"Stavropol Krai","Russia",112,"r",NA,NA,58,"r",NA,NA,NA,NA,5,"r",103,"r",55,"r",130,"r",8,"r",540.7,",r",NA,NA
"4927","RSM00034949",1992,"Stavropol Krai","Russia",142,"r",NA,NA,68,"r",NA,NA,NA,NA,0,"r",125,"r",63,"r",105,"r",1,"r",722.7,",r",NA,NA
"4928","RSM00034949",1993,"Stavropol Krai","Russia",125,"r",NA,NA,58,"r",NA,NA,NA,NA,6,"r",134,"r",67,"r",103,"r",2,"r",495.5,",r",NA,NA
"4929","RSM00034949",1994,"Stavropol Krai","Russia",106,"r",NA,NA,54,"r",NA,NA,NA,NA,3,"r",130,"r",51,"r",144,"r",3,"r",447.5,",r",NA,NA
"4930","RSM00034949",1995,"Stavropol Krai","Russia",127,"r",NA,NA,63,"r",NA,NA,NA,NA,0,"r",96,"r",36,"r",126,"r",4,"r",671.7,",r",NA,NA
"4931","RSM00034949",1996,"Stavropol Krai","Russia",101,"r",NA,NA,58,"r",NA,NA,NA,NA,0,"r",116,"r",51,"r",117,"r",13,"r",576.2,",r",NA,NA
"4932","RSM00034949",1997,"Stavropol Krai","Russia",140,"r",NA,NA,63,"r",NA,NA,NA,NA,3,"r",115,"r",38,"r",131,"r",1,"r",577.4,",r",NA,NA
"4933","RSM00034949",1999,"Stavropol Krai","Russia",107,"r",NA,NA,62,"r",NA,NA,NA,NA,0,"r",110,"r",21,"r",134,"r",21,"r",528.4,",r",NA,NA
"4934","RSM00034949",2000,"Stavropol Krai","Russia",102,"r",NA,NA,55,"r",NA,NA,NA,NA,0,"r",117,"r",32,"r",126,"r",17,"r",583.5,",r",NA,NA
"4935","RSM00034949",2001,"Stavropol Krai","Russia",133,"r",NA,NA,67,"r",NA,NA,NA,NA,0,"r",103,"r",30,"r",119,"r",24,"r",553.7,",r",NA,NA
"4936","RSM00034949",2002,"Stavropol Krai","Russia",116,"r",NA,NA,55,"r",NA,NA,NA,NA,6,"r",80,"r",38,"r",129,"r",11,"r",651.1,",r",NA,NA
"4937","RSM00034949",2003,"Stavropol Krai","Russia",90,"r",NA,NA,41,"r",NA,NA,NA,NA,0,"r",127,"r",35,"r",130,"r",4,"r",514.8,",r",NA,NA
"4938","RSM00034949",2004,"Stavropol Krai","Russia",153,"r",NA,NA,78,"r",NA,NA,NA,NA,0,"r",102,"r",28,"r",131,"r",2,"r",756.7,",r",NA,NA
"4939","RSM00034949",2005,"Stavropol Krai","Russia",109,"r",NA,NA,48,"r",NA,NA,NA,NA,1,"r",98,"r",29,"r",145,"r",13,"r",478.3,",r",NA,NA
"4940","RSM00034949",2006,"Stavropol Krai","Russia",113,"r",NA,NA,54,"r",NA,NA,NA,NA,5,"r",103,"r",41,"r",138,"r",30,"r",529,",r",NA,NA
"4941","RSM00034949",2007,"Stavropol Krai","Russia",110,"r",NA,NA,54,"r",NA,NA,NA,NA,NA,"",NA,"",29,"r",142,"r",42,"r",472.3,",r",NA,NA
"4942","RSM00034949",2008,"Stavropol Krai","Russia",101,"r",NA,NA,54,"r",NA,NA,NA,NA,8,"r",84,"r",57,"r",123,"r",22,"r",479,",r",NA,NA
"4943","RSM00034949",2009,"Stavropol Krai","Russia",115,"r",NA,NA,63,"r",NA,NA,NA,NA,0,"r",94,"r",21,"r",127,"r",17,"r",612.7,",r",NA,NA
"4944","RSM00034949",2010,"Stavropol Krai","Russia",117,"r",NA,NA,53,"r",NA,NA,NA,NA,2,"r",77,"r",29,"r",146,"r",36,"r",563.4,",r",NA,NA
"4945","RSM00034949",2011,"Stavropol Krai","Russia",134,"r",NA,NA,56,"r",NA,NA,NA,NA,0,"r",135,"r",53,"r",134,"r",14,"r",559.8,",r",NA,NA
"4946","RSM00034949",2012,"Stavropol Krai","Russia",108,"r",NA,NA,51,"r",NA,NA,NA,NA,16,"r",109,"r",63,"r",170,"r",14,"r",471.8,",r",NA,NA
"4947","RSM00034949",2013,"Stavropol Krai","Russia",120,"E",NA,NA,59,"E",NA,NA,NA,NA,0,"E",100,"E",18,"E",142,"E",6,"E",652.4,",E",NA,NA
"4948","RSM00034949",2014,"Stavropol Krai","Russia",118,"E",NA,NA,62,"E",NA,NA,NA,NA,4,"E",121,"E",37,"E",134,"E",18,"E",622.9,",E",NA,NA
"4949","RSM00034949",2015,"Stavropol Krai","Russia",109,"E",NA,NA,57,"E",NA,NA,NA,NA,2,"E",104,"E",19,"E",144,"E",25,"E",528.5,",E",NA,NA
"4950","RSM00034949",2016,"Stavropol Krai","Russia",140,"E",NA,NA,73,"E",NA,NA,NA,NA,5,"E",96,"E",36,"E",125,"E",15,"E",648.1,",E",NA,NA
"4951","RSM00034949",2017,"Stavropol Krai","Russia",118,"E",NA,NA,62,"E",NA,NA,NA,NA,2,"E",89,"E",30,"E",129,"E",25,"E",627,",E",NA,NA
"4952","RSM00034949",2018,"Stavropol Krai","Russia",114,"E",NA,NA,59,"E",NA,NA,NA,NA,0,"E",117,"E",28,"E",154,"E",25,"E",523.9,",E",NA,NA
"4953","RSM00034954",1961,"Stavropol Krai","Russia",108,"I",NA,NA,58,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",554.9,",I",NA,NA
"4954","RSM00034954",1962,"Stavropol Krai","Russia",74,"I",NA,NA,34,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",318.8,",I",NA,NA
"4955","RSM00034954",1963,"Stavropol Krai","Russia",96,"I",NA,NA,46,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",379.3,",I",NA,NA
"4956","RSM00034954",1964,"Stavropol Krai","Russia",85,"I",NA,NA,40,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",425.2,",I",NA,NA
"4957","RSM00034954",1965,"Stavropol Krai","Russia",88,"I",NA,NA,39,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",398.2,",I",NA,NA
"4958","RSM00034954",1967,"Stavropol Krai","Russia",101,"I",NA,NA,49,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",619,",I",NA,NA
"4959","RSM00034954",1968,"Stavropol Krai","Russia",93,"I",NA,NA,39,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",479.7,",I",NA,NA
"4960","RSM00034954",1969,"Stavropol Krai","Russia",91,"I",NA,NA,35,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",302.7,",I",NA,NA
"4961","RSM00034954",1970,"Stavropol Krai","Russia",110,"I",NA,NA,48,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",481.8,",I",NA,NA
"4962","RSM00034954",1971,"Stavropol Krai","Russia",89,"I",NA,NA,43,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",455,",I",NA,NA
"4963","RSM00034954",1972,"Stavropol Krai","Russia",83,"I",NA,NA,41,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",461.8,",I",NA,NA
"4964","RSM00034954",1973,"Stavropol Krai","Russia",105,"I",NA,NA,54,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",435.1,",I",NA,NA
"4965","RSM00034954",1974,"Stavropol Krai","Russia",95,"I",NA,NA,43,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",377.9,",I",NA,NA
"4966","RSM00034954",1975,"Stavropol Krai","Russia",88,"I",NA,NA,46,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",524.4,",I",NA,NA
"4967","RSM00034954",1976,"Stavropol Krai","Russia",110,"I",NA,NA,49,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",518.7,",I",NA,NA
"4968","RSM00034954",1977,"Stavropol Krai","Russia",103,"I",NA,NA,51,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",560.1,",I",NA,NA
"4969","RSM00034954",1978,"Stavropol Krai","Russia",110,"I",NA,NA,51,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",370.7,",I",NA,NA
"4970","RSM00034954",1979,"Stavropol Krai","Russia",115,"I",NA,NA,46,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",565.3,",I",NA,NA
"4971","RSM00034954",1980,"Stavropol Krai","Russia",112,"I",NA,NA,50,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",529.2,",I",NA,NA
"4972","RSM00034954",1981,"Stavropol Krai","Russia",104,"I",NA,NA,49,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",457.2,",I",NA,NA
"4973","RSM00034954",1982,"Stavropol Krai","Russia",90,"I",NA,NA,41,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",466.1,",I",NA,NA
"4974","RSM00034954",1983,"Stavropol Krai","Russia",103,"I",NA,NA,47,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",476.7,",I",NA,NA
"4975","RSM00034954",1985,"Stavropol Krai","Russia",93,"I",NA,NA,48,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",442.5,",I",NA,NA
"4976","RSM00034954",1986,"Stavropol Krai","Russia",84,"I",NA,NA,43,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",385.1,",I",NA,NA
"4977","RSM00034954",1987,"Stavropol Krai","Russia",122,"I",NA,NA,57,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",705.9,",I",NA,NA
"4978","RSM00034954",1988,"Stavropol Krai","Russia",120,"I",NA,NA,64,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",701.8,",I",NA,NA
"4979","RSM00034954",1990,"Stavropol Krai","Russia",103,"I",NA,NA,53,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",459.7,",I",NA,NA
"4980","RSM00034954",1991,"Stavropol Krai","Russia",116,"I",NA,NA,54,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",475.4,",I",NA,NA
"4981","RSM00034954",1992,"Stavropol Krai","Russia",130,"I",NA,NA,65,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",703.2,",I",NA,NA
"4982","RSM00034954",1993,"Stavropol Krai","Russia",108,"I",NA,NA,60,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",451,",I",NA,NA
"4983","RSM00034954",1994,"Stavropol Krai","Russia",100,"I",NA,NA,42,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",353.3,",I",NA,NA
"4984","RSM00034954",1995,"Stavropol Krai","Russia",110,"I",NA,NA,46,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",532.3,",I",NA,NA
"4985","RSM00034958",1961,"Stavropol Krai","Russia",112,"I",NA,NA,60,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",506.5,",I",NA,NA
"4986","RSM00034958",1962,"Stavropol Krai","Russia",77,"I",NA,NA,31,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",349.1,",I",NA,NA
"4987","RSM00034958",1963,"Stavropol Krai","Russia",95,"I",NA,NA,37,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",328.8,",I",NA,NA
"4988","RSM00034958",1964,"Stavropol Krai","Russia",77,"I",NA,NA,39,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",323.4,",I",NA,NA
"4989","RSM00034958",1967,"Stavropol Krai","Russia",97,"I",NA,NA,46,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",490.5,",I",NA,NA
"4990","RSM00034958",1968,"Stavropol Krai","Russia",104,"I",NA,NA,38,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",399.3,",I",NA,NA
"4991","RSM00034958",1969,"Stavropol Krai","Russia",107,"I",NA,NA,46,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",396.7,",I",NA,NA
"4992","RSM00034958",1970,"Stavropol Krai","Russia",112,"I",NA,NA,46,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",496.3,",I",NA,NA
"4993","RSM00034958",1971,"Stavropol Krai","Russia",88,"I",NA,NA,46,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",452,",I",NA,NA
"4994","RSM00034958",1972,"Stavropol Krai","Russia",76,"I",NA,NA,36,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",447.5,",I",NA,NA
"4995","RSM00034958",1973,"Stavropol Krai","Russia",100,"I",NA,NA,42,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",524.7,",I",NA,NA
"4996","RSM00034958",1974,"Stavropol Krai","Russia",99,"I",NA,NA,31,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",270.2,",I",NA,NA
"4997","RSM00034958",1975,"Stavropol Krai","Russia",81,"I",NA,NA,36,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",306.9,",I",NA,NA
"4998","RSM00034958",1976,"Stavropol Krai","Russia",91,"I",NA,NA,36,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",306.5,",I",NA,NA
"4999","RSM00034958",1977,"Stavropol Krai","Russia",102,"I",NA,NA,49,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",488,",I",NA,NA
"5000","RSM00034958",1978,"Stavropol Krai","Russia",107,"I",NA,NA,44,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",365.5,",I",NA,NA
"5001","RSM00034958",1979,"Stavropol Krai","Russia",120,"I",NA,NA,50,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",460.4,",I",NA,NA
"5002","RSM00034958",1980,"Stavropol Krai","Russia",108,"I",NA,NA,47,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",452.7,",I",NA,NA
"5003","RSM00034958",1981,"Stavropol Krai","Russia",107,"I",NA,NA,43,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",449.2,",I",NA,NA
"5004","RSM00034958",1982,"Stavropol Krai","Russia",78,"I",NA,NA,42,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",418.9,",I",NA,NA
"5005","RSM00034958",1983,"Stavropol Krai","Russia",93,"I",NA,NA,46,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",443.5,",I",NA,NA
"5006","RSM00034958",1984,"Stavropol Krai","Russia",91,"I",NA,NA,33,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",398.1,",I",NA,NA
"5007","RSM00034958",1985,"Stavropol Krai","Russia",94,"I",NA,NA,43,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",417.9,",I",NA,NA
"5008","RSM00034958",1986,"Stavropol Krai","Russia",87,"I",NA,NA,37,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",329.6,",I",NA,NA
"5009","RSM00034958",1987,"Stavropol Krai","Russia",114,"I",NA,NA,55,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",578.8,",I",NA,NA
"5010","RSM00034958",1988,"Stavropol Krai","Russia",119,"I",NA,NA,55,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",497,",I",NA,NA
"5011","RSM00034958",1990,"Stavropol Krai","Russia",110,"I",NA,NA,53,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",379.8,",I",NA,NA
"5012","RSM00034958",1991,"Stavropol Krai","Russia",121,"I",NA,NA,50,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",462.9,",I",NA,NA
"5013","RSM00034958",1992,"Stavropol Krai","Russia",139,"I",NA,NA,70,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",725.3,",I",NA,NA
"5014","RSM00034958",1993,"Stavropol Krai","Russia",127,"I",NA,NA,55,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",517.4,",I",NA,NA
"5015","RSM00034958",1994,"Stavropol Krai","Russia",103,"I",NA,NA,40,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",365.3,",I",NA,NA
"5016","RSM00034958",1995,"Stavropol Krai","Russia",126,"I",NA,NA,42,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",489.1,",I",NA,NA
"5017","RSM00034964",1961,"Stavropol Krai","Russia",97,"I",NA,NA,47,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",382,",I",NA,NA
"5018","RSM00034964",1962,"Stavropol Krai","Russia",71,"I",NA,NA,23,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",205.9,",I",NA,NA
"5019","RSM00034964",1963,"Stavropol Krai","Russia",89,"I",NA,NA,36,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",328.2,",I",NA,NA
